"week","requirement_cluster","review_dataset","count"
"2018-46",157,"ubereats",62
"2018-46",157,"zomato",20
"2018-46",158,"foodpanda",6
"2018-46",158,"ubereats",14
"2018-46",158,"zomato",8
"2018-46",159,"foodpanda",5
"2018-46",160,"foodpanda",18
"2018-46",160,"ubereats",49
"2018-46",160,"zomato",41
"2018-46",161,"foodpanda",3
"2018-46",161,"ubereats",17
"2018-46",161,"zomato",22
"2018-46",163,"foodpanda",9
"2018-46",163,"ubereats",114
"2018-46",163,"zomato",8
"2018-46",164,"foodpanda",4
"2018-46",164,"ubereats",7
"2018-46",164,"zomato",1
"2018-46",165,"foodpanda",47
"2018-46",165,"ubereats",128
"2018-46",165,"zomato",139
"2018-46",166,"ubereats",11
"2018-46",166,"zomato",12
"2018-46",167,"zomato",1
"2018-46",168,"foodpanda",34
"2018-46",168,"ubereats",74
"2018-46",168,"zomato",102
"2018-46",169,"foodpanda",5
"2018-46",169,"ubereats",11
"2018-46",170,"ubereats",1
"2018-46",171,"zomato",2
"2018-46",173,"ubereats",2
"2018-46",173,"zomato",1
"2018-46",174,"foodpanda",6
"2018-46",174,"ubereats",27
"2018-46",174,"zomato",46
"2018-46",175,"zomato",4
"2018-46",176,"ubereats",8
"2018-46",177,"foodpanda",27
"2018-46",177,"ubereats",151
"2018-46",177,"zomato",83
"2018-46",178,"foodpanda",2
"2018-46",178,"ubereats",33
"2018-46",179,"foodpanda",18
"2018-46",179,"ubereats",25
"2018-46",179,"zomato",18
"2018-46",180,"foodpanda",3
"2018-46",181,"foodpanda",12
"2018-46",181,"ubereats",3
"2018-46",182,"ubereats",6
"2018-46",183,"ubereats",9
"2018-46",183,"zomato",4
"2018-46",185,"foodpanda",3
"2018-46",185,"ubereats",20
"2018-46",185,"zomato",37
"2018-46",186,"foodpanda",9
"2018-46",186,"ubereats",40
"2018-46",186,"zomato",36
"2018-46",187,"foodpanda",1
"2018-46",187,"ubereats",9
"2018-46",187,"zomato",2
"2018-46",188,"ubereats",8
"2018-46",189,"ubereats",4
"2018-46",189,"zomato",1
"2018-46",190,"foodpanda",5
"2018-46",190,"ubereats",21
"2018-46",190,"zomato",13
"2018-46",191,"foodpanda",38
"2018-46",191,"ubereats",114
"2018-46",191,"zomato",70
"2018-46",192,"foodpanda",6
"2018-46",192,"ubereats",28
"2018-46",192,"zomato",6
"2018-46",193,"foodpanda",8
"2018-46",193,"ubereats",27
"2018-46",193,"zomato",21
"2018-46",194,"foodpanda",1
"2018-46",194,"ubereats",4
"2018-46",194,"zomato",1
"2018-46",195,"foodpanda",3
"2018-46",195,"ubereats",10
"2018-46",195,"zomato",17
"2018-46",197,"foodpanda",3
"2018-46",197,"ubereats",9
"2018-46",197,"zomato",4
"2018-46",198,"foodpanda",35
"2018-46",198,"ubereats",88
"2018-46",198,"zomato",87
"2018-46",199,"zomato",8
"2018-46",200,"foodpanda",1
"2018-46",200,"ubereats",3
"2018-46",200,"zomato",1
"2018-46",201,"ubereats",2
"2018-46",201,"zomato",5
"2018-46",202,"ubereats",5
"2018-46",202,"zomato",2
"2018-46",203,"foodpanda",82
"2018-46",203,"ubereats",298
"2018-46",203,"zomato",210
"2018-46",205,"foodpanda",3
"2018-46",205,"ubereats",6
"2018-46",205,"zomato",3
"2018-46",206,"foodpanda",4
"2018-46",206,"ubereats",13
"2018-46",206,"zomato",1
"2018-46",207,"ubereats",1
"2018-46",208,"foodpanda",1
"2018-46",209,"foodpanda",2
"2018-46",209,"ubereats",9
"2018-46",209,"zomato",4
"2018-46",210,"foodpanda",3
"2018-46",210,"ubereats",3
"2018-46",210,"zomato",10
"2018-46",211,"foodpanda",14
"2018-46",211,"ubereats",62
"2018-46",211,"zomato",52
"2018-46",212,"zomato",3
"2018-46",213,"foodpanda",6
"2018-46",213,"ubereats",5
"2018-46",213,"zomato",10
"2018-46",214,"zomato",3
"2018-46",215,"ubereats",15
"2018-46",215,"zomato",2
"2018-46",216,"ubereats",2
"2018-46",216,"zomato",2
"2018-46",217,"ubereats",1
"2018-46",217,"zomato",5
"2018-46",218,"ubereats",4
"2018-46",218,"zomato",2
"2018-46",219,"ubereats",10
"2018-46",219,"zomato",12
"2018-46",220,"foodpanda",1
"2018-46",220,"zomato",1
"2018-46",221,"foodpanda",6
"2018-46",221,"zomato",6
"2018-46",222,"foodpanda",18
"2018-46",222,"ubereats",65
"2018-46",222,"zomato",34
"2018-46",223,"foodpanda",4
"2018-46",223,"ubereats",8
"2018-46",223,"zomato",6
"2018-46",225,"ubereats",6
"2018-46",225,"zomato",7
"2018-46",226,"foodpanda",29
"2018-46",226,"ubereats",86
"2018-46",226,"zomato",87
"2018-46",227,"foodpanda",9
"2018-46",228,"foodpanda",2
"2018-46",228,"ubereats",15
"2018-46",228,"zomato",6
"2018-46",229,"ubereats",17
"2018-46",230,"ubereats",2
"2018-46",230,"zomato",3
"2018-46",232,"foodpanda",14
"2018-46",232,"ubereats",80
"2018-46",232,"zomato",63
"2018-46",233,"foodpanda",12
"2018-46",233,"ubereats",24
"2018-46",233,"zomato",40
"2018-46",235,"foodpanda",31
"2018-46",235,"ubereats",228
"2018-46",235,"zomato",119
"2018-46",236,"foodpanda",4
"2018-46",236,"ubereats",28
"2018-46",236,"zomato",13
"2018-46",237,"foodpanda",11
"2018-46",237,"ubereats",7
"2018-46",237,"zomato",30
"2018-46",238,"foodpanda",5
"2018-46",238,"ubereats",13
"2018-46",238,"zomato",11
"2018-46",239,"foodpanda",8
"2018-46",239,"ubereats",17
"2018-46",239,"zomato",18
"2018-46",241,"foodpanda",31
"2018-46",241,"ubereats",70
"2018-46",241,"zomato",102
"2018-46",243,"foodpanda",2
"2018-46",243,"ubereats",5
"2018-46",243,"zomato",4
"2018-46",244,"foodpanda",12
"2018-46",244,"ubereats",40
"2018-46",244,"zomato",38
"2018-46",245,"foodpanda",9
"2018-46",245,"ubereats",35
"2018-46",245,"zomato",45
"2018-46",246,"foodpanda",24
"2018-46",246,"ubereats",23
"2018-46",246,"zomato",7
"2018-46",247,"foodpanda",5
"2018-46",247,"ubereats",31
"2018-46",247,"zomato",9
"2018-46",248,"foodpanda",4
"2018-46",248,"ubereats",17
"2018-46",248,"zomato",22
"2018-46",249,"foodpanda",11
"2018-46",249,"ubereats",31
"2018-46",249,"zomato",37
"2018-46",250,"foodpanda",28
"2018-46",250,"ubereats",104
"2018-46",250,"zomato",49
"2018-46",251,"ubereats",9
"2018-46",252,"foodpanda",1157
"2018-46",252,"ubereats",4323
"2018-46",252,"zomato",3156
"2018-46",253,"foodpanda",6
"2018-46",253,"ubereats",28
"2018-46",253,"zomato",26
"2018-46",255,"foodpanda",39
"2018-46",255,"ubereats",107
"2018-46",255,"zomato",110
"2018-46",256,"ubereats",2
"2018-46",258,"ubereats",9
"2018-46",258,"zomato",2
"2018-46",259,"ubereats",2
"2018-46",259,"zomato",1
"2018-46",260,"foodpanda",13
"2018-46",260,"ubereats",2
"2018-46",260,"zomato",3
"2018-46",261,"foodpanda",30
"2018-46",261,"ubereats",100
"2018-46",261,"zomato",78
"2018-46",262,"foodpanda",3
"2018-46",262,"ubereats",2
"2018-46",264,"ubereats",26
"2018-46",264,"zomato",11
"2018-46",265,"ubereats",2
"2018-46",265,"zomato",4
"2018-46",266,"foodpanda",9
"2018-46",266,"ubereats",6
"2018-46",266,"zomato",13
"2018-46",268,"foodpanda",4
"2018-46",268,"ubereats",10
"2018-46",268,"zomato",9
"2018-46",270,"foodpanda",9
"2018-46",270,"ubereats",21
"2018-46",270,"zomato",19
"2018-46",271,"foodpanda",10
"2018-46",271,"ubereats",25
"2018-46",271,"zomato",15
"2018-46",272,"zomato",6
"2018-46",273,"foodpanda",105
"2018-46",273,"ubereats",308
"2018-46",273,"zomato",247
"2018-46",274,"foodpanda",6
"2018-46",274,"ubereats",12
"2018-46",274,"zomato",23
"2018-46",275,"foodpanda",1
"2018-46",275,"ubereats",2
"2018-46",276,"zomato",3
"2018-46",277,"foodpanda",4
"2018-46",277,"ubereats",9
"2018-46",277,"zomato",8
"2018-46",278,"foodpanda",23
"2018-46",278,"ubereats",44
"2018-46",278,"zomato",55
"2018-46",279,"foodpanda",17
"2018-46",279,"ubereats",50
"2018-46",279,"zomato",20
"2018-46",281,"foodpanda",6
"2018-46",281,"zomato",6
"2018-46",283,"foodpanda",8
"2018-46",283,"ubereats",21
"2018-46",283,"zomato",37
"2018-46",284,"foodpanda",11
"2018-46",284,"ubereats",7
"2018-46",284,"zomato",10
"2018-46",285,"foodpanda",8
"2018-46",285,"ubereats",19
"2018-46",285,"zomato",9
"2018-46",286,"zomato",7
"2018-46",288,"foodpanda",5
"2018-46",288,"ubereats",10
"2018-46",289,"foodpanda",16
"2018-46",289,"ubereats",51
"2018-46",289,"zomato",48
"2018-46",290,"zomato",5
"2018-46",291,"foodpanda",5
"2018-46",291,"zomato",13
"2018-46",292,"foodpanda",5
"2018-46",292,"ubereats",3
"2018-46",293,"ubereats",20
"2018-46",293,"zomato",3
"2018-46",294,"ubereats",3
"2018-46",294,"zomato",1
"2018-46",295,"ubereats",1
"2018-46",296,"ubereats",5
"2018-46",297,"ubereats",3
"2018-46",298,"ubereats",3
"2018-46",298,"zomato",5
"2018-46",299,"foodpanda",55
"2018-46",299,"ubereats",152
"2018-46",299,"zomato",51
"2018-45",1,"foodpanda",120
"2018-45",1,"ubereats",375
"2018-45",1,"zomato",175
"2018-45",2,"foodpanda",2
"2018-45",2,"ubereats",24
"2018-45",2,"zomato",10
"2018-45",4,"ubereats",14
"2018-45",4,"zomato",2
"2018-45",5,"foodpanda",40
"2018-45",5,"ubereats",55
"2018-45",5,"zomato",72
"2018-45",6,"foodpanda",4
"2018-45",6,"ubereats",133
"2018-45",6,"zomato",29
"2018-45",9,"zomato",6
"2018-45",10,"foodpanda",6
"2018-45",10,"ubereats",17
"2018-45",10,"zomato",10
"2018-45",11,"foodpanda",4
"2018-45",11,"ubereats",8
"2018-45",13,"foodpanda",2
"2018-45",13,"ubereats",17
"2018-45",14,"foodpanda",21
"2018-45",14,"ubereats",82
"2018-45",14,"zomato",44
"2018-45",15,"foodpanda",1
"2018-45",15,"ubereats",4
"2018-45",15,"zomato",11
"2018-45",16,"ubereats",12
"2018-45",16,"zomato",4
"2018-45",17,"foodpanda",45
"2018-45",17,"ubereats",35
"2018-45",17,"zomato",9
"2018-45",18,"foodpanda",9
"2018-45",18,"ubereats",4
"2018-45",18,"zomato",5
"2018-45",19,"ubereats",1
"2018-45",20,"foodpanda",7
"2018-45",20,"ubereats",35
"2018-45",20,"zomato",33
"2018-45",21,"foodpanda",4
"2018-45",21,"ubereats",3
"2018-45",21,"zomato",5
"2018-45",22,"foodpanda",5
"2018-45",22,"ubereats",12
"2018-45",22,"zomato",1
"2018-45",23,"foodpanda",86
"2018-45",23,"ubereats",279
"2018-45",23,"zomato",156
"2018-45",24,"foodpanda",2
"2018-45",24,"ubereats",14
"2018-45",24,"zomato",6
"2018-45",26,"foodpanda",4
"2018-45",26,"ubereats",24
"2018-45",26,"zomato",6
"2018-45",27,"foodpanda",10
"2018-45",27,"ubereats",69
"2018-45",27,"zomato",40
"2018-45",28,"foodpanda",3
"2018-45",29,"foodpanda",6
"2018-45",29,"ubereats",18
"2018-45",31,"ubereats",2
"2018-45",31,"zomato",5
"2018-45",32,"foodpanda",53
"2018-45",32,"ubereats",239
"2018-45",32,"zomato",113
"2018-45",33,"ubereats",7
"2018-45",33,"zomato",9
"2018-45",34,"foodpanda",5
"2018-45",35,"ubereats",42
"2018-45",36,"foodpanda",18
"2018-45",36,"ubereats",44
"2018-45",36,"zomato",22
"2018-45",37,"foodpanda",7
"2018-45",38,"foodpanda",1
"2018-45",39,"ubereats",5
"2018-45",40,"foodpanda",14
"2018-45",40,"ubereats",25
"2018-45",40,"zomato",25
"2018-45",42,"foodpanda",9
"2018-45",42,"ubereats",17
"2018-45",42,"zomato",14
"2018-45",43,"ubereats",64
"2018-45",44,"foodpanda",1
"2018-45",45,"ubereats",3
"2018-45",45,"zomato",2
"2018-45",47,"ubereats",100
"2018-45",48,"foodpanda",4
"2018-45",48,"ubereats",26
"2018-45",48,"zomato",9
"2018-45",49,"ubereats",15
"2018-45",49,"zomato",1
"2018-45",50,"foodpanda",6
"2018-45",50,"ubereats",12
"2018-45",50,"zomato",4
"2018-45",51,"ubereats",10
"2018-45",51,"zomato",12
"2018-45",52,"ubereats",11
"2018-45",52,"zomato",6
"2018-45",53,"foodpanda",3
"2018-45",53,"ubereats",24
"2018-45",53,"zomato",3
"2018-45",55,"foodpanda",5
"2018-45",55,"ubereats",26
"2018-45",55,"zomato",9
"2018-45",56,"foodpanda",5
"2018-45",56,"ubereats",1
"2018-45",56,"zomato",3
"2018-45",57,"foodpanda",4
"2018-45",57,"ubereats",9
"2018-45",57,"zomato",4
"2018-45",58,"ubereats",10
"2018-45",58,"zomato",11
"2018-45",59,"foodpanda",66
"2018-45",59,"ubereats",187
"2018-45",59,"zomato",122
"2018-45",60,"ubereats",4
"2018-45",60,"zomato",2
"2018-45",61,"ubereats",13
"2018-45",61,"zomato",17
"2018-45",62,"foodpanda",2
"2018-45",62,"ubereats",2
"2018-45",62,"zomato",2
"2018-45",63,"foodpanda",29
"2018-45",63,"ubereats",44
"2018-45",63,"zomato",44
"2018-45",64,"ubereats",1
"2018-45",65,"ubereats",116
"2018-45",65,"zomato",16
"2018-45",66,"foodpanda",7
"2018-45",66,"ubereats",4
"2018-45",67,"foodpanda",14
"2018-45",67,"ubereats",64
"2018-45",67,"zomato",34
"2018-45",68,"ubereats",3
"2018-45",69,"foodpanda",31
"2018-45",69,"ubereats",70
"2018-45",69,"zomato",90
"2018-45",71,"foodpanda",19
"2018-45",71,"ubereats",79
"2018-45",71,"zomato",46
"2018-45",73,"foodpanda",4
"2018-45",73,"ubereats",11
"2018-45",73,"zomato",7
"2018-45",74,"foodpanda",26
"2018-45",74,"ubereats",33
"2018-45",74,"zomato",29
"2018-45",75,"foodpanda",3
"2018-45",75,"zomato",1
"2018-45",76,"foodpanda",6
"2018-45",76,"ubereats",42
"2018-45",76,"zomato",28
"2018-45",77,"foodpanda",29
"2018-45",77,"ubereats",28
"2018-45",77,"zomato",27
"2018-45",78,"foodpanda",4
"2018-45",78,"ubereats",21
"2018-45",78,"zomato",34
"2018-45",79,"zomato",8
"2018-45",81,"foodpanda",1
"2018-45",81,"ubereats",5
"2018-45",81,"zomato",2
"2018-45",82,"foodpanda",3
"2018-45",82,"ubereats",4
"2018-45",82,"zomato",5
"2018-45",83,"zomato",4
"2018-45",84,"foodpanda",310
"2018-45",84,"ubereats",1059
"2018-45",84,"zomato",584
"2018-45",85,"foodpanda",8
"2018-45",85,"ubereats",6
"2018-45",85,"zomato",5
"2018-45",87,"foodpanda",8
"2018-45",87,"ubereats",7
"2018-45",87,"zomato",6
"2018-45",88,"foodpanda",19
"2018-45",88,"ubereats",32
"2018-45",88,"zomato",37
"2018-45",90,"foodpanda",13
"2018-45",90,"ubereats",25
"2018-45",90,"zomato",25
"2018-45",92,"foodpanda",45
"2018-45",92,"ubereats",55
"2018-45",92,"zomato",56
"2018-45",93,"foodpanda",3
"2018-45",93,"ubereats",4
"2018-45",93,"zomato",3
"2018-45",95,"foodpanda",31
"2018-45",95,"ubereats",8
"2018-45",95,"zomato",7
"2018-45",96,"foodpanda",12
"2018-45",96,"ubereats",69
"2018-45",96,"zomato",16
"2018-45",97,"foodpanda",14
"2018-45",97,"ubereats",43
"2018-45",97,"zomato",27
"2018-45",98,"ubereats",3
"2018-45",98,"zomato",1
"2018-45",99,"foodpanda",12
"2018-45",99,"ubereats",36
"2018-45",99,"zomato",12
"2018-45",100,"foodpanda",14
"2018-45",100,"ubereats",9
"2018-45",100,"zomato",25
"2018-45",101,"foodpanda",9
"2018-45",101,"ubereats",53
"2018-45",101,"zomato",20
"2018-45",102,"ubereats",3
"2018-45",103,"ubereats",9
"2018-45",103,"zomato",3
"2018-45",104,"foodpanda",34
"2018-45",104,"ubereats",65
"2018-45",104,"zomato",35
"2018-45",105,"foodpanda",29
"2018-45",105,"ubereats",53
"2018-45",105,"zomato",50
"2018-45",106,"foodpanda",17
"2018-45",106,"ubereats",53
"2018-45",106,"zomato",16
"2018-45",108,"zomato",5
"2018-45",109,"foodpanda",4
"2018-45",109,"ubereats",3
"2018-45",109,"zomato",21
"2018-45",110,"ubereats",13
"2018-45",110,"zomato",11
"2018-45",111,"foodpanda",30
"2018-45",111,"ubereats",60
"2018-45",111,"zomato",45
"2018-45",113,"foodpanda",1
"2018-45",114,"ubereats",4
"2018-45",114,"zomato",8
"2018-45",115,"foodpanda",3
"2018-45",115,"ubereats",19
"2018-45",116,"foodpanda",5
"2018-45",116,"ubereats",7
"2018-45",117,"ubereats",57
"2018-45",117,"zomato",11
"2018-45",118,"foodpanda",3
"2018-45",118,"ubereats",31
"2018-45",118,"zomato",6
"2018-45",120,"ubereats",18
"2018-45",120,"zomato",15
"2018-45",121,"foodpanda",46
"2018-45",121,"ubereats",53
"2018-45",121,"zomato",34
"2018-45",122,"ubereats",9
"2018-45",123,"foodpanda",5
"2018-45",123,"ubereats",29
"2018-45",123,"zomato",21
"2018-45",124,"ubereats",1
"2018-45",125,"ubereats",13
"2018-45",125,"zomato",3
"2018-45",126,"foodpanda",14
"2018-45",126,"ubereats",40
"2018-45",126,"zomato",16
"2018-45",127,"ubereats",1
"2018-45",128,"foodpanda",7
"2018-45",128,"ubereats",15
"2018-45",128,"zomato",25
"2018-45",129,"foodpanda",11
"2018-45",129,"ubereats",18
"2018-45",129,"zomato",14
"2018-45",130,"foodpanda",8
"2018-45",130,"ubereats",9
"2018-45",131,"foodpanda",7
"2018-45",131,"ubereats",32
"2018-45",131,"zomato",5
"2018-45",132,"foodpanda",20
"2018-45",132,"ubereats",35
"2018-45",132,"zomato",31
"2018-45",133,"ubereats",3
"2018-45",134,"foodpanda",1
"2018-45",134,"ubereats",4
"2018-45",134,"zomato",6
"2018-45",135,"foodpanda",1
"2018-45",135,"ubereats",4
"2018-45",135,"zomato",2
"2018-45",136,"ubereats",14
"2018-45",137,"zomato",2
"2018-45",138,"ubereats",1
"2018-45",139,"foodpanda",16
"2018-45",139,"ubereats",54
"2018-45",139,"zomato",31
"2018-45",140,"foodpanda",7
"2018-45",140,"ubereats",3
"2018-45",140,"zomato",1
"2018-45",142,"foodpanda",4
"2018-45",142,"ubereats",24
"2018-45",142,"zomato",7
"2018-45",143,"ubereats",5
"2018-45",144,"foodpanda",3
"2018-45",144,"ubereats",2
"2018-45",144,"zomato",1
"2018-45",146,"ubereats",4
"2018-45",148,"ubereats",28
"2018-45",148,"zomato",28
"2018-45",149,"foodpanda",2
"2018-45",149,"ubereats",3
"2018-45",149,"zomato",4
"2018-45",150,"foodpanda",6
"2018-45",150,"ubereats",11
"2018-45",150,"zomato",2
"2018-45",151,"zomato",3
"2018-45",152,"ubereats",2
"2018-45",153,"foodpanda",320
"2018-45",153,"ubereats",979
"2018-45",153,"zomato",562
"2018-45",154,"ubereats",16
"2018-45",155,"zomato",5
"2018-45",156,"foodpanda",8
"2018-45",156,"ubereats",30
"2018-45",156,"zomato",1
"2018-45",157,"foodpanda",9
"2018-45",157,"ubereats",73
"2018-45",157,"zomato",18
"2018-45",158,"foodpanda",2
"2018-45",158,"ubereats",9
"2018-45",158,"zomato",8
"2018-45",159,"foodpanda",4
"2018-45",159,"ubereats",2
"2018-45",160,"foodpanda",22
"2018-45",160,"ubereats",44
"2018-45",160,"zomato",41
"2018-45",161,"foodpanda",1
"2018-45",161,"ubereats",11
"2018-45",161,"zomato",5
"2018-45",162,"zomato",2
"2018-45",163,"foodpanda",12
"2018-45",163,"ubereats",104
"2018-45",163,"zomato",33
"2018-45",164,"foodpanda",2
"2018-45",164,"ubereats",7
"2018-45",164,"zomato",3
"2018-45",165,"foodpanda",66
"2018-45",165,"ubereats",159
"2018-45",165,"zomato",130
"2018-45",166,"ubereats",13
"2018-45",167,"zomato",2
"2018-45",168,"foodpanda",38
"2018-45",168,"ubereats",87
"2018-45",168,"zomato",56
"2018-45",169,"ubereats",2
"2018-45",169,"zomato",4
"2018-45",171,"foodpanda",2
"2018-45",171,"ubereats",1
"2018-45",171,"zomato",3
"2018-45",173,"ubereats",6
"2018-45",173,"zomato",3
"2018-45",174,"foodpanda",9
"2018-45",174,"ubereats",14
"2018-45",174,"zomato",28
"2018-45",176,"foodpanda",4
"2018-45",176,"ubereats",5
"2018-45",176,"zomato",4
"2018-45",177,"foodpanda",23
"2018-45",177,"ubereats",111
"2018-45",177,"zomato",59
"2018-45",178,"ubereats",41
"2018-45",178,"zomato",5
"2018-45",179,"foodpanda",10
"2018-45",179,"ubereats",31
"2018-45",179,"zomato",25
"2018-45",180,"zomato",7
"2018-45",181,"foodpanda",37
"2018-45",183,"zomato",5
"2018-45",184,"ubereats",1
"2018-45",185,"foodpanda",6
"2018-45",185,"ubereats",20
"2018-45",185,"zomato",21
"2018-45",186,"foodpanda",15
"2018-45",186,"ubereats",33
"2018-45",186,"zomato",15
"2018-45",187,"foodpanda",8
"2018-45",187,"ubereats",15
"2018-45",187,"zomato",2
"2018-45",188,"zomato",1
"2018-45",189,"ubereats",3
"2018-45",189,"zomato",1
"2018-45",190,"foodpanda",16
"2018-45",190,"ubereats",25
"2018-45",190,"zomato",10
"2018-45",191,"foodpanda",27
"2018-45",191,"ubereats",132
"2018-45",191,"zomato",60
"2018-45",192,"foodpanda",2
"2018-45",192,"ubereats",21
"2018-45",192,"zomato",15
"2018-45",193,"foodpanda",4
"2018-45",193,"ubereats",23
"2018-45",193,"zomato",27
"2018-45",194,"ubereats",10
"2018-45",194,"zomato",3
"2018-45",195,"foodpanda",3
"2018-45",195,"ubereats",22
"2018-45",195,"zomato",3
"2018-45",197,"foodpanda",4
"2018-45",197,"ubereats",12
"2018-45",197,"zomato",5
"2018-45",198,"foodpanda",50
"2018-45",198,"ubereats",93
"2018-45",198,"zomato",85
"2018-45",201,"ubereats",2
"2018-45",201,"zomato",7
"2018-45",202,"ubereats",4
"2018-45",202,"zomato",1
"2018-45",203,"foodpanda",117
"2018-45",203,"ubereats",245
"2018-45",203,"zomato",198
"2018-45",204,"zomato",4
"2018-45",205,"foodpanda",6
"2018-45",205,"ubereats",9
"2018-45",206,"ubereats",8
"2018-45",206,"zomato",4
"2018-45",207,"foodpanda",12
"2018-45",207,"ubereats",5
"2018-45",208,"ubereats",4
"2018-45",209,"foodpanda",2
"2018-45",209,"ubereats",12
"2018-45",209,"zomato",6
"2018-45",210,"foodpanda",6
"2018-45",210,"ubereats",5
"2018-45",210,"zomato",5
"2018-45",211,"foodpanda",23
"2018-45",211,"ubereats",66
"2018-45",211,"zomato",44
"2018-45",212,"ubereats",1
"2018-45",213,"ubereats",24
"2018-45",213,"zomato",12
"2018-45",214,"zomato",2
"2018-45",215,"foodpanda",4
"2018-45",215,"ubereats",5
"2018-45",216,"foodpanda",2
"2018-45",216,"ubereats",1
"2018-45",216,"zomato",5
"2018-45",217,"zomato",1
"2018-45",218,"ubereats",3
"2018-45",219,"foodpanda",6
"2018-45",219,"ubereats",12
"2018-45",220,"ubereats",2
"2018-45",221,"ubereats",6
"2018-45",222,"foodpanda",16
"2018-45",222,"ubereats",75
"2018-45",222,"zomato",38
"2018-45",223,"foodpanda",4
"2018-45",223,"ubereats",5
"2018-45",223,"zomato",6
"2018-45",225,"foodpanda",8
"2018-45",225,"ubereats",11
"2018-45",225,"zomato",4
"2018-45",226,"foodpanda",28
"2018-45",226,"ubereats",75
"2018-45",226,"zomato",47
"2018-45",228,"foodpanda",1
"2018-45",228,"ubereats",9
"2018-45",228,"zomato",5
"2018-45",229,"zomato",9
"2018-45",230,"ubereats",1
"2018-45",230,"zomato",1
"2018-45",232,"foodpanda",19
"2018-45",232,"ubereats",106
"2018-45",232,"zomato",36
"2018-45",233,"foodpanda",1
"2018-45",233,"ubereats",8
"2018-45",233,"zomato",29
"2018-45",235,"foodpanda",27
"2018-45",235,"ubereats",144
"2018-45",235,"zomato",72
"2018-45",236,"foodpanda",7
"2018-45",236,"ubereats",31
"2018-45",236,"zomato",19
"2018-45",237,"foodpanda",5
"2018-45",237,"ubereats",8
"2018-45",237,"zomato",13
"2018-45",238,"foodpanda",3
"2018-45",238,"ubereats",17
"2018-45",238,"zomato",1
"2018-45",239,"foodpanda",11
"2018-45",239,"ubereats",14
"2018-45",239,"zomato",11
"2018-45",240,"zomato",1
"2018-45",241,"foodpanda",31
"2018-45",241,"ubereats",49
"2018-45",241,"zomato",89
"2018-45",242,"zomato",2
"2018-45",243,"foodpanda",1
"2018-45",243,"ubereats",6
"2018-45",243,"zomato",7
"2018-45",244,"foodpanda",17
"2018-45",244,"ubereats",22
"2018-45",244,"zomato",24
"2018-45",245,"foodpanda",13
"2018-45",245,"ubereats",37
"2018-45",245,"zomato",37
"2018-45",246,"foodpanda",6
"2018-45",246,"ubereats",37
"2018-45",246,"zomato",18
"2018-45",247,"foodpanda",4
"2018-45",247,"ubereats",16
"2018-45",247,"zomato",15
"2018-45",248,"foodpanda",5
"2018-45",248,"ubereats",12
"2018-45",248,"zomato",21
"2018-45",249,"foodpanda",13
"2018-45",249,"ubereats",34
"2018-45",249,"zomato",27
"2018-45",250,"foodpanda",20
"2018-45",250,"ubereats",81
"2018-45",250,"zomato",26
"2018-45",251,"ubereats",19
"2018-45",252,"foodpanda",1272
"2018-45",252,"ubereats",4513
"2018-45",252,"zomato",2386
"2018-45",253,"foodpanda",3
"2018-45",253,"ubereats",24
"2018-45",253,"zomato",15
"2018-45",255,"foodpanda",91
"2018-45",255,"ubereats",94
"2018-45",255,"zomato",62
"2018-45",256,"zomato",2
"2018-45",258,"ubereats",9
"2018-45",258,"zomato",1
"2018-45",259,"ubereats",1
"2018-45",259,"zomato",12
"2018-45",260,"foodpanda",4
"2018-45",260,"ubereats",14
"2018-45",261,"foodpanda",46
"2018-45",261,"ubereats",87
"2018-45",261,"zomato",68
"2018-45",264,"ubereats",7
"2018-45",264,"zomato",19
"2018-45",265,"foodpanda",4
"2018-45",265,"ubereats",19
"2018-45",265,"zomato",8
"2018-45",266,"foodpanda",3
"2018-45",266,"ubereats",16
"2018-45",266,"zomato",5
"2018-45",267,"zomato",36
"2018-45",268,"foodpanda",2
"2018-45",268,"ubereats",11
"2018-45",268,"zomato",16
"2018-45",270,"foodpanda",24
"2018-45",270,"ubereats",15
"2018-45",270,"zomato",18
"2018-45",271,"foodpanda",1
"2018-45",271,"ubereats",14
"2018-45",271,"zomato",28
"2018-45",272,"foodpanda",1
"2018-45",273,"foodpanda",114
"2018-45",273,"ubereats",332
"2018-45",273,"zomato",201
"2018-45",274,"ubereats",12
"2018-45",274,"zomato",6
"2018-45",276,"zomato",2
"2018-45",277,"foodpanda",7
"2018-45",277,"ubereats",6
"2018-45",277,"zomato",8
"2018-45",278,"foodpanda",19
"2018-45",278,"ubereats",38
"2018-45",278,"zomato",16
"2018-45",279,"foodpanda",6
"2018-45",279,"ubereats",39
"2018-45",279,"zomato",21
"2018-45",282,"ubereats",1
"2018-45",283,"foodpanda",12
"2018-45",283,"ubereats",34
"2018-45",283,"zomato",26
"2018-45",284,"foodpanda",7
"2018-45",284,"ubereats",6
"2018-45",284,"zomato",7
"2018-45",285,"ubereats",6
"2018-45",286,"ubereats",2
"2018-45",288,"ubereats",6
"2018-45",289,"foodpanda",11
"2018-45",289,"ubereats",57
"2018-45",289,"zomato",44
"2018-45",290,"ubereats",6
"2018-45",291,"foodpanda",7
"2018-45",291,"ubereats",9
"2018-45",291,"zomato",12
"2018-45",292,"foodpanda",2
"2018-45",292,"ubereats",3
"2018-45",292,"zomato",2
"2018-45",293,"foodpanda",1
